flow,rows_id,fold
randomForestSRC,PizzaCutter3_task-7549,3
randomForestSRC,mfeat-pixel_task-20,4
randomForestSRC,pc1_req_task-4001,5
randomForestSRC,analcatdata_dmft_task-3560,6
randomForestSRC,robot-failures-lp5_task-9938,7
randomForestSRC,volcanoes-d2_task-9921,8
randomForestSRC,mc1_task-3907,9
randomForestSRC,PizzaCutter1_task-7558,10
randomForestSRC,waveform-5000_task-58,1
randomForestSRC,puma32H_task-3618,2
randomForestSRC,quake_task-3638,3
randomForestSRC,segment_task-36,4
randomForestSRC,Click_prediction_small_task-7295,5
randomForestSRC,abalone_task-3586,6
randomForestSRC,analcatdata_dmft_task-3877,7
randomForestSRC,volcanoes-c1_task-9933,8
randomForestSRC,analcatdata_boxing2_task-3538,9
randomForestSRC,fri_c2_500_5_task-3657,10
randomForestSRC,servo_task-3613,1
randomForestSRC,scene_task-3485,2
randomForestSRC,autoUniv-au6-750_task-9904,3
randomForestSRC,PizzaCutter3_task-7559,4
randomForestSRC,fri_c0_250_50_task-3598,5
randomForestSRC,MegaWatt1_task-7547,6
randomForestSRC,page-blocks_task-3884,7
randomForestSRC,pwLinear_task-3587,8
randomForestSRC,space_ga_task-3603,9
randomForestSRC,fri_c3_1000_5_task-3678,10
randomForestSRC,arsenic-male-lung_task-3814,1
randomForestSRC,fri_c0_1000_5_task-3664,2
randomForestSRC,one-hundred-plants-texture_task-9956,3
randomForestSRC,flags_task-3018,4
randomForestSRC,wall-robot-navigation_task-9960,5
randomForestSRC,hill-valley_task-9970,6
randomForestSRC,analcatdata_michiganacc_task-3637,7
randomForestSRC,cnae-9_task-9981,8
randomForestSRC,fri_c1_500_50_task-3632,9
randomForestSRC,mfeat-karhunen_task-16,10
randomForestSRC,analcatdata_germangss_task-3564,1
randomForestSRC,lymph_task-3869,2
randomForestSRC,fri_c3_1000_50_task-3671,3
randomForestSRC,PieChart3_task-10099,4
randomForestSRC,steel-plates-fault_task-9967,5
randomForestSRC,volcanoes-b4_task-9930,6
randomForestSRC,car_task-3854,7
randomForestSRC,autoUniv-au7-700_task-9905,8
randomForestSRC,synthetic_control_task-3512,9
randomForestSRC,autoUniv-au4-2500_task-9908,10
randomForestSRC,ecoli_task-3874,1
randomForestSRC,housing_task-3718,2
randomForestSRC,house_16H_task-3686,3
randomForestSRC,micro-mass_task-9949,4
randomForestSRC,ionosphere_task-57,5
randomForestSRC,diabetes_task-37,6
randomForestSRC,glass_task-40,7
randomForestSRC,heart-statlog_task-52,8
randomForestSRC,visualizing_environmental_task-3602,9
randomForestSRC,satimage_task-2074,10
randomForestSRC,collins_task-3850,1
randomForestSRC,visualizing_galaxy_task-3788,2
randomForestSRC,twonorm_task-9943,3
randomForestSRC,rmftsa_sleepdata_task-3607,4
randomForestSRC,fri_c4_500_100_task-3608,5
randomForestSRC,bank-marketing_task-9899,6
randomForestSRC,fri_c1_1000_25_task-3780,7
randomForestSRC,fri_c2_500_50_task-3783,8
randomForestSRC,fri_c0_250_5_task-3642,9
randomForestSRC,elevators_task-3711,10
randomForestSRC,grub-damage_task-3888,1
randomForestSRC,splice_task-45,2
randomForestSRC,machine_cpu_task-3599,3
randomForestSRC,nursery_task-3822,4
randomForestSRC,balance-scale_task-3860,5
randomForestSRC,one-hundred-plants-margin_task-9954,6
randomForestSRC,zoo_task-60,7
randomForestSRC,fri_c4_500_50_task-3670,8
randomForestSRC,rmftsa_ladata_task-3583,9
randomForestSRC,monks-problems-1_task-3492,10
randomForestSRC,wall-robot-navigation_task-9942,1
randomForestSRC,chscase_funds_task-3666,2
randomForestSRC,disclosure_x_tampered_task-3660,3
randomForestSRC,tecator_task-3716,4
randomForestSRC,jEdit_4.2_4.3_task-3901,5
randomForestSRC,analcatdata_lawsuit_task-3542,6
randomForestSRC,fri_c4_100_50_task-3795,7
randomForestSRC,analcatdata_apnea1_task-3633,8
randomForestSRC,2dplanes_task-3593,9
randomForestSRC,ringnorm_task-9959,10
randomForestSRC,auto_price_task-3611,1
randomForestSRC,volcanoes-a2_task-9924,2
randomForestSRC,fried_task-3764,3
randomForestSRC,eye_movements_task-3897,4
randomForestSRC,fri_c4_250_50_task-3781,5
randomForestSRC,bodyfat_task-3644,6
randomForestSRC,visualizing_livestock_task-3731,7
randomForestSRC,MagicTelescope_task-3954,8
randomForestSRC,rmftsa_sleepdata_task-3574,9
randomForestSRC,wine_task-3836,10
randomForestSRC,fri_c3_250_25_task-3697,1
randomForestSRC,monks-problems-2_task-3493,2
randomForestSRC,fri_c0_500_10_task-3806,3
randomForestSRC,fri_c4_100_25_task-3732,4
randomForestSRC,user-knowledge_task-9944,5
randomForestSRC,analcatdata_chlamydia_task-3739,6
randomForestSRC,qualitative-bankruptcy_task-9958,7
randomForestSRC,banknote-authentication_task-10093,8
randomForestSRC,abalone_task-2075,9
randomForestSRC,wilt_task-9914,10
randomForestSRC,fri_c4_250_25_task-3796,1
randomForestSRC,kr-vs-k_task-9972,2
randomForestSRC,pc3_task-3903,3
randomForestSRC,volcanoes-a3_task-9925,4
randomForestSRC,chscase_census3_task-3771,5
randomForestSRC,sleuth_case2002_task-3765,6
randomForestSRC,nursery_task-26,7
randomForestSRC,wilt_task-9889,8
randomForestSRC,fri_c1_1000_5_task-3609,9
randomForestSRC,ecoli_task-38,10
randomForestSRC,planning-relax_task-9953,1
randomForestSRC,breast-tissue_task-10095,2
randomForestSRC,pc4_task-3902,3
randomForestSRC,fri_c1_100_10_task-3654,4
randomForestSRC,cpu_small_task-3601,5
randomForestSRC,molecular-biology_promoters_task-3819,6
randomForestSRC,fri_c2_100_5_task-3592,7
randomForestSRC,PieChart1_task-10097,8
randomForestSRC,tae_task-47,9
ranger,fri_c3_1000_5_task-3678,1
ranger,cmc_task-3846,2
ranger,heart-long-beach_task-9947,3
ranger,fri_c3_1000_25_task-3581,4
ranger,fri_c2_1000_50_task-3730,5
ranger,prnn_crabs_task-3539,6
ranger,fri_c0_500_10_task-3806,7
ranger,analcatdata_dmft_task-3560,8
ranger,prnn_fglass_task-3859,9
ranger,nursery_task-9892,10
ranger,cnae-9_task-9981,1
ranger,mfeat-fourier_task-3834,2
ranger,chscase_vine2_task-3679,3
ranger,volcanoes-e4_task-9918,4
ranger,fri_c2_1000_5_task-3775,5
ranger,vinnie_task-3724,6
ranger,waveform-5000_task-58,7
ranger,rabe_266_task-3647,8
ranger,PizzaCutter1_task-7558,9
ranger,mv_task-3745,10
ranger,fri_c0_100_50_task-3715,1
ranger,bank32nh_task-3698,2
ranger,analcatdata_apnea3_task-3630,3
ranger,balance-scale_task-3860,4
ranger,ailerons_task-3600,5
ranger,fri_c1_1000_10_task-3773,6
ranger,wdbc_task-9946,7
ranger,one-hundred-plants-texture_task-9956,8
ranger,fri_c4_250_100_task-3699,9
ranger,fri_c2_100_5_task-3592,10
ranger,mfeat-karhunen_task-16,1
ranger,kc1-binary_task-3916,2
ranger,tae_task-47,3
ranger,anneal_task-2867,4
ranger,fri_c2_1000_10_task-3776,5
ranger,fri_c1_100_50_task-3740,6
ranger,optdigits_task-28,7
ranger,plasma_retinol_task-3778,8
ranger,tic-tac-toe_task-49,9
ranger,fri_c1_500_50_task-3632,10
ranger,fri_c3_500_5_task-3615,1
ranger,anneal_task-1,2
ranger,analcatdata_seropositive_task-3784,3
ranger,seismic-bumps_task-9963,4
ranger,Amazon_employee_access_task-9911,5
ranger,BNG(tic-tac-toe)_task-206,6
ranger,splice_task-3816,7
ranger,visualizing_livestock_task-3577,8
ranger,fri_c3_100_50_task-3582,9
ranger,fri_c1_1000_25_task-3780,10
ranger,fri_c1_100_10_task-3654,1
ranger,satimage_task-2074,2
ranger,volcanoes-d3_task-9922,3
ranger,volcanoes-e5_task-9919,4
ranger,auto_price_task-3611,5
ranger,eeg-eye-state_task-9983,6
ranger,chscase_census3_task-3771,7
ranger,hill-valley_task-9970,8
ranger,backache_task-3554,9
ranger,breast-tissue_task-10095,10
ranger,autoUniv-au7-500_task-9903,1
ranger,analcatdata_michiganacc_task-3637,2
ranger,kc1_task-3917,3
ranger,micro-mass_task-9949,4
ranger,PizzaCutter3_task-7549,5
ranger,quake_task-3638,6
ranger,pc4_task-3902,7
ranger,hayes-roth_task-3491,8
ranger,acute-inflammations_task-9901,9
ranger,oil_spill_task-3484,10
ranger,nursery_task-26,1
ranger,chscase_funds_task-3666,2
ranger,ar1_task-3909,3
ranger,ecoli_task-3874,4
ranger,volcanoes-a3_task-9925,5
ranger,volcanoes-d4_task-9923,6
ranger,delta_ailerons_task-3668,7
ranger,analcatdata_authorship_task-3549,8
ranger,SPECTF_task-3496,9
ranger,monks-problems-2_task-3493,10
ranger,autoUniv-au7-700_task-9905,1
ranger,mc1_task-3907,2
ranger,fri_c2_250_50_task-3741,3
ranger,badges2_task-3955,4
ranger,one-hundred-plants-shape_task-9955,5
ranger,hill-valley_task-9893,6
ranger,chscase_census6_task-3763,7
ranger,pc1_task-3918,8
ranger,elevators_task-3711,9
ranger,kdd_synthetic_control_task-3867,10
ranger,fri_c1_1000_5_task-3609,1
ranger,wilt_task-9914,2
ranger,abalone_task-2075,3
ranger,collins_task-3567,4
ranger,banknote-authentication_task-10093,5
ranger,autoUniv-au7-1100_task-9906,6
ranger,kr-vs-kp_task-3,7
ranger,autoUniv-au1-1000_task-9909,8
ranger,fri_c3_1000_50_task-3671,9
ranger,fri_c2_100_10_task-3628,10
ranger,volcanoes-b4_task-9930,1
ranger,fri_c0_1000_25_task-3714,2
ranger,robot-failures-lp5_task-9938,3
ranger,robot-failures-lp4_task-9937,4
ranger,mfeat-morphological_task-3825,5
ranger,segment_task-36,6
ranger,chess_task-3952,7
ranger,fri_c1_250_10_task-3798,8
ranger,vertebra-column_task-9939,9
ranger,breast-tissue_task-9897,10
ranger,fruitfly_task-3580,1
ranger,spectrometer_task-3486,2
ranger,splice_task-45,3
ranger,disclosure_x_noise_task-3692,4
ranger,pc3_task-3903,5
ranger,lymph_task-3869,6
ranger,fri_c3_500_25_task-3759,7
ranger,fri_c4_500_100_task-3608,8
ranger,cardiotocography_task-9979,9
ranger,hayes-roth_task-3837,10
ranger,mfeat-fourier_task-14,1
ranger,car_task-21,2
ranger,molecular-biology_promoters_task-3819,3
ranger,mfeat-pixel_task-20,4
ranger,JapaneseVowels_task-3510,5
ranger,qsar-biodeg_task-9957,6
ranger,PieChart3_task-10099,7
ranger,fri_c4_500_10_task-3720,8
ranger,thoracic-surgery_task-9969,9
ranger,arsenic-male-bladder_task-3810,10
ranger,prnn_synth_task-3555,1
ranger,cpu_act_task-3627,2
ranger,qualitative-bankruptcy_task-9958,3
ranger,fri_c2_500_5_task-3657,4
ranger,mfeat-zernike_task-3858,5
ranger,fri_c3_100_10_task-3648,6
ranger,autoUniv-au6-1000_task-9902,7
ranger,diggle_table_a2_task-3683,8
ranger,PieChart1_task-10097,9
ranger,analcatdata_supreme_task-3594,10
ranger,tamilnadu-electricity_task-9968,1
ranger,triazines_task-3653,2
ranger,fri_c0_250_10_task-3629,3
ranger,fri_c0_100_25_task-3752,4
ranger,yeast_ml8_task-3488,5
ranger,dresses-sales_task-9982,6
ranger,bank-marketing_task-9899,7
ranger,volcanoes-d1_task-9920,8
ranger,jEdit_4.0_4.2_task-3921,9
ranger,sleuth_case2002_task-3765,10
ranger,fri_c4_100_50_task-3795,1
ranger,bank8FM_task-3591,2
ranger,cpu_task-3661,3
ranger,mfeat-zernike_task-22,4
ranger,puma8NH_task-3681,5
ranger,blood-transfusion-service-center_task-10101,6
ranger,fri_c0_250_50_task-3598,7
ranger,fri_c1_100_25_task-3677,8
ranger,analcatdata_apnea1_task-3633,9
ranger,disclosure_x_tampered_task-3660,10
ranger,fri_c4_1000_50_task-3662,1
ranger,strikes_task-3636,2
ranger,mw1_task-3920,3
ranger,veteran_task-3585,4
ranger,one-hundred-plants-margin_task-9954,5
ranger,autoUniv-au6-750_task-9904,6
ranger,visualizing_soil_task-3786,7
ranger,flags_task-3875,8
ranger,vowel_task-3879,9
ranger,monks-problems-3_task-3494,10
ranger,iris_task-7555,1
ranger,analcatdata_boxing1_task-3540,2
ranger,disclosure_x_bias_task-3640,3
ranger,volcanoes-b2_task-9928,4
ranger,fri_c2_500_25_task-3743,5
ranger,arsenic-male-lung_task-3814,6
ranger,credit-g_task-31,7
ranger,Smartphone-Based_Recognition_of_Human_Activities_task-10104,8
ranger,balance-scale_task-11,9
ranger,analcatdata_boxing2_task-3538,10
ranger,haberman_task-42,1
ranger,kc1-top5_task-3898,2
ranger,analcatdata_authorship_task-3833,3
ranger,sonar_task-39,4
ranger,analcatdata_wildcat_task-3614,5
ranger,house_8L_task-3708,6
ranger,letter_task-6,7
ranger,electricity_task-219,8
ranger,letter_task-3840,9
ranger,MegaWatt1_task-7556,10
ranger,fri_c3_500_50_task-3800,1
ranger,mfeat-pixel_task-3885,2
ranger,puma32H_task-3618,3
ranger,lymph_task-10,4
ranger,transplant_task-3748,5
ranger,tecator_task-3716,6
ranger,yeast_task-2073,7
ranger,kc3_task-3915,8
ranger,page-blocks_task-30,9
ranger,steel-plates-fault_task-9967,10
ranger,prnn_fglass_task-3815,1
ranger,vowel_task-3022,2
ranger,rmftsa_ctoarrivals_task-3676,3
ranger,analcatdata_vineyard_task-3590,4
ranger,analcatdata_lawsuit_task-3542,5
ranger,segment_task-3821,6
ranger,fri_c4_250_10_task-3727,7
ranger,fri_c0_250_5_task-3642,8
ranger,BNG(cmc)_task-2146,9
ranger,fri_c2_250_25_task-3659,10
ranger,diggle_table_a2_task-3578,1
ranger,wall-robot-navigation_task-9942,2
ranger,housing_task-3718,3
ranger,grub-damage_task-3497,4
ranger,seeds_task-9962,5
ranger,car_task-3854,6
ranger,wilt_task-9889,7
ranger,kc2_task-3913,8
ranger,volcanoes-c1_task-9933,9
ranger,heart-switzerland_task-9948,10
ranger,fri_c2_100_50_task-3785,1
ranger,fri_c2_250_10_task-3695,2
ranger,mammography_task-3483,3
ranger,machine_cpu_task-3599,4
ranger,planning-relax_task-9953,5
ranger,wall-robot-navigation_task-9960,6
ranger,BNG(breast-w)_task-2142,7
ranger,fri_c3_250_25_task-3697,8
ranger,chscase_census4_task-3770,9
ranger,sensory_task-3691,10
ranger,cmc_task-23,1
ranger,fri_c4_500_50_task-3670,2
ranger,space_ga_task-3603,3
ranger,volcanoes-b3_task-9929,4
ranger,chscase_geyser1_task-3758,5
ranger,arsenic-female-lung_task-3813,6
ranger,fri_c4_250_50_task-3781,7
ranger,jEdit_4.2_4.3_task-3901,8
ranger,heart-h_task-9894,9
ranger,newton_hema_task-3649,10
ranger,sa-heart_task-9961,1
ranger,kdd_JapaneseVowels_task-3839,2
ranger,fri_c1_500_10_task-3689,3
ranger,fri_c0_500_5_task-3747,4
ranger,cloud_task-3753,5
ranger,wine_task-2382,6
ranger,abalone_task-3586,7
ranger,analcatdata_creditscore_task-3552,8
ranger,SPECT_task-3495,9
ranger,volcanoes-a2_task-9924,10
ranger,fri_c3_1000_10_task-3606,1
ranger,houses_task-3688,2
ranger,fri_c4_100_25_task-3732,3
ranger,pwLinear_task-3587,4
ranger,mu284_task-3744,5
ranger,volcanoes-e1_task-9915,6
ranger,molecular-biology_promoters_task-2373,7
ranger,stock_task-3706,8
ranger,iris_task-7306,9
ranger,ar4_task-3911,10
ranger,scene_task-3485,1
ranger,volcanoes-b6_task-9932,2
ranger,volcanoes-e2_task-9916,3
ranger,fri_c4_1000_10_task-3617,4
ranger,fri_c0_500_25_task-3789,5
ranger,mfeat-factors_task-12,6
ranger,volcanoes-a1_task-10103,7
ranger,spambase_task-43,8
ranger,mozilla4_task-3899,9
ranger,fri_c4_100_10_task-3742,10
ranger,leaf_task-9973,1
ranger,fri_c3_100_5_task-3779,2
ranger,collins_task-3850,3
ranger,eye_movements_task-3897,4
ranger,volcanoes-b1_task-9927,5
ranger,fri_c2_250_5_task-3774,6
ranger,ada_agnostic_task-3896,7
ranger,fri_c3_500_10_task-3799,8
ranger,mfeat-karhunen_task-3883,9
ranger,iris_task-59,10
ranger,visualizing_environmental_task-3602,1
ranger,pc1_req_task-4001,2
ranger,fri_c1_250_25_task-3612,3
ranger,phoneme_task-9952,4
ranger,fri_c3_250_50_task-3737,5
ranger,volcanoes-d2_task-9921,6
ranger,ionosphere_task-57,7
ranger,cpu_small_task-3601,8
ranger,analcatdata_germangss_task-3564,9
ranger,fri_c3_100_25_task-3634,10
ranger,boston_task-3736,1
ranger,monks-problems-1_task-3492,2
ranger,visualizing_livestock_task-3731,3
ranger,fri_c3_250_10_task-3658,4
ranger,autoPrice_task-3622,5
ranger,fri_c3_250_5_task-3610,6
ranger,fri_c4_100_100_task-3693,7
ranger,fri_c1_100_5_task-3694,8
ranger,Click_prediction_small_task-7295,9
ranger,PizzaCutter3_task-7559,10
ranger,autoUniv-au4-2500_task-9908,1
ranger,volcanoes-e3_task-9917,2
ranger,twonorm_task-9943,3
ranger,fri_c1_500_25_task-3645,4
ranger,socmob_task-3797,5
ranger,wind_task-3712,6
ranger,CostaMadre1_task-7557,7
ranger,acute-inflammations_task-10089,8
ranger,quake_task-3811,9
ranger,boston_corrected_task-3690,10
ranger,MagicTelescope_task-3954,1
ranger,mc2_task-3905,2
ranger,vehicle_task-53,3
ranger,user-knowledge_task-9944,4
ranger,rmftsa_sleepdata_task-3607,5
ranger,MegaWatt1_task-7547,6
ranger,analcatdata_challenger_task-3876,7
ranger,teachingAssistant_task-3949,8
ranger,climate-model-simulation-crashes_task-9980,9
ranger,analcatdata_chlamydia_task-3739,10
ranger,ozone-level-8hr_task-9978,1
ranger,parkinsons_task-9951,2
ranger,vehicle_task-3857,3
ranger,wisconsin_task-3619,4
ranger,fri_c4_1000_25_task-3589,5
ranger,CastMetal1_task-10096,6
ranger,arsenic-female-bladder_task-3812,7
ranger,delta_elevators_task-3684,8
ranger,analcatdata_neavote_task-3729,9
ranger,micro-mass_task-9950,10
ranger,fri_c1_500_5_task-3734,1
ranger,fri_c2_100_25_task-3641,2
ranger,fri_c0_1000_5_task-3664,3
ranger,fri_c4_500_25_task-3703,4
ranger,analcatdata_dmft_task-3877,5
ranger,optdigits_task-3843,6
ranger,house_16H_task-3686,7
ranger,ar6_task-3914,8
ranger,2dplanes_task-3593,9
ranger,zoo_task-60,10
ranger,fried_task-3764,1
ranger,lowbwt_task-3804,2
ranger,fri_c0_250_25_task-3639,3
ranger,ilpd_task-9971,4
ranger,chscase_census5_task-3769,5
ranger,first-order-theorem-proving_task-9985,6
ranger,autoUniv-au6-400_task-9907,7
ranger,synthetic_control_task-3512,8
ranger,iris_task-3832,9
ranger,pollen_task-3735,10
ranger,fri_c4_250_25_task-3796,1
ranger,glass_task-3868,2
ranger,pendigits_task-32,3
ranger,rmftsa_ladata_task-3583,4
ranger,fri_c2_500_50_task-3783,5
ranger,cardiotocography_task-9898,6
ranger,datatrieve_task-3923,7
ranger,mfeat-factors_task-3841,8
ranger,fri_c2_1000_25_task-3766,9
ranger,pol_task-3588,10
ranger,servo_task-3613,1
ranger,vertebra-column_task-9940,2
ranger,semeion_task-9964,3
ranger,fri_c0_1000_50_task-3767,4
ranger,cal_housing_task-3687,5
ranger,PieChart4_task-10100,6
ranger,wall-robot-navigation_task-9941,7
ranger,fri_c0_500_50_task-3751,8
ranger,ringnorm_task-9959,9
ranger,pendigits_task-3882,10
ranger,volcanoes-a4_task-9926,1
ranger,fri_c1_250_50_task-3635,2
ranger,analcatdata_germangss_task-3887,3
ranger,waveform-5000_task-3842,4
ranger,analcatdata_apnea2_task-3631,5
ranger,PieChart2_task-10098,6
ranger,fri_c1_1000_50_task-3702,7
ranger,kropt_task-2076,8
ranger,abalone_task-9900,9
ranger,pc2_task-3919,10
ranger,mfeat-morphological_task-18,1
ranger,pm10_task-3616,2
ranger,zoo_task-3828,3
ranger,chscase_census2_task-3772,4
ranger,nursery_task-3822,5
ranger,chatfield_4_task-3685,6
ranger,wine_task-3836,7
ranger,ecoli_task-38,8
ranger,fri_c2_500_10_task-3733,9
ranger,fri_c0_1000_10_task-3710,10
ranger,no2_task-3749,1
ranger,page-blocks_task-3884,2
ranger,banana_task-10091,3
ranger,fri_c1_250_5_task-3596,4
ranger,grub-damage_task-3888,5
ranger,spectrometer_task-3817,6
ranger,fri_c0_100_5_task-3620,7
ranger,visualizing_galaxy_task-3788,8
ranger,Australian_task-3019,9
ranger,fertility_task-9984,10
ranger,kr-vs-k_task-9972,1
ranger,kin8nm_task-3672,2
ranger,fri_c0_100_10_task-3673,3
ranger,glass_task-40,4
ranger,heart-statlog_task-52,5
ranger,diabetes_task-37,6
ranger,bodyfat_task-3644,7
ranger,volcanoes-b5_task-9931,8
ranger,fri_c4_1000_100_task-3584,9
ranger,tae_task-3818,10
ranger,blogger_task-10094,1
ranger,disclosure_z_task-3794,2
ranger,lsvt_task-9975,3
ranger,PizzaCutter1_task-7548,4
rda,robot-failures-lp5_task-9938,1
rda,analcatdata_apnea2_task-3631,2
rda,fri_c3_500_5_task-3615,3
rda,zoo_task-3828,4
rda,prnn_synth_task-3555,5
rda,scene_task-3485,6
rda,jEdit_4.0_4.2_task-3921,7
rda,transplant_task-3748,8
rda,fri_c1_1000_10_task-3773,9
rda,lowbwt_task-3804,10
rda,fri_c2_1000_25_task-3766,1
rda,fri_c0_1000_5_task-3664,2
rda,fri_c0_100_25_task-3752,3
rda,veteran_task-3585,4
rda,monks-problems-1_task-3492,5
rda,volcanoes-a1_task-10103,6
